Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
16007229,Anne Tóc Đỏ dưới Chái Nhà Xanh,L.M. Montgomery,"Montgomery, L.M.","Tú Uyên, Linh Vũ","=""""","=""""",3,4.33,Nxb. Hội Nhà Văn & Nhã Nam,Paperback,430,2009,1908,2024/02/21,2016/07/19,,,read,"[Ebook]<br/>Anne ban đầu nói nhiều dữ dội, trước có nhân vật Zazie trong tàu điện ngầm nói nhiều quá làm mình đã bỏ cuộc. May mà mình nghe Anne nói thì mình chỉ tưởng tượng bạn ấy đang viết thư thôi.<br/>Từ một đứa bé có những phản ứng thái quá, câu từ đao to búa lớn đến lúc trưởng thành biết kiềm chế hơn.<br/>Mình muốn đọc vì nghĩ bạn ấy sẽ có nhiều cách dùng từ hay, nhiều tính từ hơn... nhưng có vẻ mình cũng không ấn tượng được nhiều.",,,1,0
36390390,Đi Tìm Lẽ Sống,Viktor E. Frankl,"Frankl, Viktor E.","Thanh Thảo, Ngọc Hân, Giang Thủy","=""""","=""""",0,4.37,NXB Tổng Hợp TP.HCM,Paperback,220,2017,1946,,2024/05/09,to-read,to-read (#155),to-read,,,,0,0
15847487,Số Đỏ,Vũ Trọng Phụng,"Phụng, Vũ Trọng",,"=""""","=""""",3,4.17,NXB Văn Học,Paperback,215,2015,1936,2024/05/07,2015/11/17,,,read,[ebook]<br/>Mỗi khi đọc xong một truyện về Ấn hay Đức thì nên đọc lại một cuốn của VNDanh Tác để detox lại tâm hồn.,,,1,0
51520486,Giữa hai chúng ta,Sally Rooney,"Rooney, Sally",Phạm Thu Hà,"=""""","=""""",0,3.81,NXB Thế Giới & I love Books,Paperback,376,2020,2018,,2024/05/04,to-read,to-read (#154),to-read,,,,0,0
205186553,Những Cô Gái Mất Tích Ở Willowbrook,Ellen Marie Wiseman,"Wiseman, Ellen Marie",Minh Nguyệt,"=""""","=""""",0,3.91,Bookland (AZ Việt Nam) & NXB Dân Trí,Paperback,384,2023,2022,,2024/05/03,to-read,to-read (#153),to-read,,,,0,0
209264544,Ảo ảnh hạnh phúc,Grégoire Delacourt,"Delacourt, Grégoire",Thanh Hương Foucher,"=""6045697421""","=""9786045697429""",0,3.72, NXB Phụ nữ Việt Nam,Paperback,356,2021,2014,,2024/05/03,to-read,to-read (#152),to-read,,,,0,0
205323610,"Ngày mai, ngày mai, và ngày mai nữa",Gabrielle Zevin,"Zevin, Gabrielle",Kuro,"=""604472980X""","=""9786044729800""",0,4.11,"NXB Phụ Nữ, Nhã Nam",Paperback,576,2024,2022,,2024/05/03,to-read,to-read (#151),to-read,,,,0,0
143633159,"Beartown - Thị trấn nhỏ, giấc mơ lớn",Fredrik Backman,"Backman, Fredrik",Hoàng Anh,"=""6041228427""","=""9786041228429""",0,4.28,NXB Trẻ,Paperback,604,2023,2016,,2024/05/03,to-read,to-read (#150),to-read,,,,0,0
199326182,Biên niên ký sao Hoả,Ray Bradbury,"Bradbury, Ray",Lê Hồng Vân,"=""6043944626""","=""9786043944624""",0,4.16,Nhã Nam & NXB Văn học,Paperback,402,2023,1950,,2024/05/03,to-read,to-read (#149),to-read,,,,0,0
191107557,Món hàng quý giá nhất - Một truyện cổ tích,Jean-Claude Grumberg,"Grumberg, Jean-Claude",Hoàng  Anh,"=""6043942275""","=""9786043942279""",0,4.18,Văn Học,Paperback,102,2023,2019,,2024/05/03,to-read,to-read (#148),to-read,,,,0,0
63283182,Mộc thần nữ,Hans Christian Andersen,"Andersen, Hans Christian",Cao An Vũ,"=""604383555X""","=""9786043835557""",0,3.75,Hiệu sách Hộp & Hội nhà văn,Paperback,116,2022,,,2024/05/03,to-read,to-read (#147),to-read,,,,0,0
17571558,Ở lưng chừng thời gian,David Bergen,"Bergen, David",Trịnh Lữ,"=""""","=""""",0,3.27,Nhã Nam,Paperback,319,2007,2005,,2024/05/03,to-read,to-read (#146),to-read,,,,0,0
17971891,Những linh hồn chết,Nikolai Gogol,"Gogol, Nikolai",Hoàng Thiếu Sơn,"=""""","=""""",0,3.98,NXB Hội nhà văn,Paperback,538,2019,1842,,2024/05/03,to-read,to-read (#145),to-read,,,,0,0
44290141,"MAX - Bi kịch của ""Chủng tộc Thượng Đẳng""",Sarah Cohen-Scali,"Cohen-Scali, Sarah",Lê Việt Thắng,"=""6042138154""","=""9786042138154""",4,4.25,"NXB Kim Đồng, Wings Books",Paperback,448,2019,2012,2024/05/03,2020/08/05,,,read,"[ebook]<br/>Đã từng đọc “Cuộc trốn chạy của Josef Mengele” nên cuốn này vẫn còn khá nhẹ nhàng với mình.<br/>May mà đọc cuốn kia trước nên mình thấy cũng dễ hiểu hơn.<br/>Chỉ là không biết tại sao Lukas lại như thế?<br/>Max mới 9 tuổi nhỉ…<br/>Mình bắt đầu cảm thấy, tất cả những cuốn sách mình đã đọc qua, nó không phải là sự thật nữa.<br/>Nhưng cách mình nhìn thế giới lại dựa trên những gì mình đã đọc :(<br/>“Cách mạng màu”, hahaa, mị dân à, cs k phải là cha đẻ của từ này :)))",,,1,0
20318928,Một cái chết rất dịu dàng,Simone de Beauvoir,"Beauvoir, Simone de",Vũ Đình Lưu,"=""""","=""""",3,4.06,Sách Hà Nội & NXB VHSG,Paperback,142,2009,1964,2024/04/30,2021/07/21,,,read,"[ebook]<br/>Mình sợ già lắm :(<br/>Mình sợ lúc ấy, mình mất thế chủ động với cơ thể của mình.<br/>Mình sợ không điều khiển được.<br/>Mình sợ không được tự quyết định cuộc đời của mình.<br/>Mình sợ …",,,1,0
29409249,Dịch vụ giao hàng của phù thủy Kiki,Eiko Kadono,"Kadono, Eiko",,"=""""","=""""",0,4.15,,Paperback,244,,1985,,2024/04/28,to-read,to-read (#144),to-read,,,,0,0
23300896,Cân Bằng Mong Manh,Rohinton Mistry,"Mistry, Rohinton",Nguyễn Kim Ngọc,"=""""","=""""",5,4.38,Nxb. Trẻ,Paperback,1056,2014,1995,2024/04/27,2017/11/29,,,read,"[Ebook]<br/>Sách buồn lắm. Nếu muốn có chút hy vọng, mình có thể để truyện end ở chap XII.<br/>Nhưng điều đáng buồn hơn, là chế độ phân chia tầng lớp/đẳng cấp vẫn còn đang tồn tại ở Ấn Độ.<br/>",,,1,0
14759313,Đôi mắt,Nam Cao,"Cao, Nam",,"=""""","=""""",4,3.86,nxb Văn Nghệ,Bìa mềm,,1954,1954,2024/04/25,2024/04/06,,,read,[ebook] <br/>Mình nghĩ là sách hay<br/>Mà đọc cmt của Mng trong đây mới thấy … kỳ lạ :),,,1,0
60760364,Ngày Tháng Năm,阎连科,"阎连科, 阎连科",Minh Thương,"=""6043475588""","=""9786043475586""",0,4.08,"Tao Đàn, NXB Hội Nhà Văn",Paperback,162,2022,1997,,2024/04/21,to-read,to-read (#143),to-read,,,,0,0
57038952,Chuyện Sarah,Pauline Delabroy-Allard,"Delabroy-Allard, Pauline",Bảo Chân,"=""6043061384""","=""9786043061383""",0,3.46,,Paperback,,2020,2018,,2024/04/21,to-read,to-read (#142),to-read,,,,0,0
34760396,Cửa hiệu tự sát,Jean Teulé,"Teulé, Jean",Phạm Duy Thiện,"=""6045383095""","=""9786045383094""",0,3.46,Tao Đàn & Nxb. Hội Nhà Văn,Paperback,200,2017,2007,,2024/04/21,to-read,to-read (#141),to-read,,,,0,0
87849153,Hạt ngọc trai,John Steinbeck,"Steinbeck, John",Phạm Văn,"=""6043724677""","=""9786043724677""",0,3.57,NXB Văn học & Tao Đàn,Paperback,150,2023,1947,,2024/04/21,to-read,to-read (#140),to-read,,,,0,0
211035533,Aliss bên đám lửa,Jon Fosse,"Fosse, Jon","Bùi An Bình, Nguyễn Hùng Huy","=""6043604124""","=""9786043604122""",0,3.68,NXB Lao Động & Rainbow Books,Paperback,128,2024,2004,,2024/04/15,to-read,to-read (#139),to-read,,,,0,0
202429314,Đường hẹp lên miền Bắc thẳm,Richard Flanagan,"Flanagan, Richard",Nguyễn An Lý,"=""""","=""""",0,4.04,NXB Văn học & Nhã Nam,Paperback,428,2023,2013,,2024/04/15,to-read,to-read (#138),to-read,,,,0,0
209381244,Vẽ một phụ nữ,Henry James,"James, Henry",Anh Hoa,"=""""","=""""",0,3.80,Xuất Bản Khác,Paperback,672,2024,1881,,2024/04/15,to-read,to-read (#137),to-read,,,,0,0
23360411,Hành trình đến tận cùng đêm tối,Louis-Ferdinand Céline,"Céline, Louis-Ferdinand",Hoàng Phong,"=""""","=""""",0,4.18,Nxb Hội Nhà Văn,Paperback,,1997,1932,2024/04/13,2019/10/24,,,read,"[Ebook]<br/>Mỗi lần mở ra đọc là một “hành trình” mới, nhân vật mới, kiểu chuyển cảnh nhanh chóng mặt @@ mình đọc cũng không tập trung :(",,,1,0
22015777,Cuốn vở lớn - Chứng cứ - Lời nói dối thứ ba,Ágota Kristóf,"Kristóf, Ágota","Doãn Hoàng Lan, Vũ Xuân Thi","=""""","=""""",0,4.40,NXB Phụ Nữ,Paperback,601,1999,1991,2024/03/27,2024/01/28,,,read,[ebook] <br/>Ôi ,,,1,0
40128862,Nghệ nhân và Margarita,Mikhail Bulgakov,"Bulgakov, Mikhail",Đoàn Tử Huyến,"=""""","=""""",0,4.28, NXB Lao Động,Paperback,591,2016,1967,2024/03/21,2024/01/30,,,read,,,,1,0
56899399,Nhật ký Phi công tiêm kích,"Soát, Nguyễn Đức","Đức, Soát, Nguyễn",,"=""6041175854""","=""9786041175853""",0,4.40,Nhà xuất bản Trẻ,Paperback,440,2020,,,2024/03/08,to-read,to-read (#136),to-read,,,,0,0
2334960,Tuổi Thơ Dữ Dội,Phùng Quán,"Quán, Phùng",,"=""""","=""""",5,4.72,Nxb. Văn Học,,723,2013,1988,2024/02/27,2020/06/27,,,read,"Trong này có lính da đen<br/>Trong này có cả những người “Việt Nam mới”<br/>Đọc về Lượm, Mừng mà gay cấn quá trời<br/>",,,1,0
39800137,Truyện Kiều,Nguyễn Du,"Du, Nguyễn",,"=""""","=""""",5,4.29,NXB: Kim Đồng,Paperback,187,2019,1820,,2024/01/30,,,read,[Ebook]<br/>Cần tìm một bản giải nghĩa nữa.<br/>Đọc tới mức nghĩ sang chuyện khác cũng bật thành cấu trúc 6-8.<br/>Tác phẩm của một Vĩ Nhân ,,,1,0
15840985,Nhà thờ Đức bà Pari,Victor Hugo,"Hugo, Victor",Nhị Ca,"=""""","=""""",0,4.02,NXB Văn nghệ Tp.HCM,Paperback,722,2000,1831,,2024/01/23,currently-reading,currently-reading (#12),currently-reading,,,,1,0
200826455,Người thầy,Nguyễn Chí Vịnh,"Vịnh, Nguyễn Chí",,"=""6045192370""","=""9786045192375""",5,4.71,NXB Quân đội Nhân dân,Paperback,491,2023,,2024/01/31,2023/12/24,,,read,"[Ebook] Mình đã đọc Điệp viên hoàn hảo năm 2020 và có một chút cấn trong lòng về đoạn cuối, vì nghĩ bác Ẩn có không hài lòng... Giờ mới xem lại, tác giả không phải người Việt.<br/>Trong Người Thầy thì viết một chút về bác Ẩn thôi, nhưng sau 1975, bác Ẩn vẫn tiếp tục cống hiến cho đất nước, vẫn rất tâm huyết với mối quan hệ Việt Mỹ. Để vận hành một bộ máy, có thể có những giai đoạn không hợp lý với người này người kia, nhưng các bác ấy đã làm mọi điều vì Đất Nước. Sau đấy cũng đi xem tập Người đương thời về bác Ẩn, mới thấy cách nói chuyện của bác cực kỳ hóm hỉnh, thu hút. Mình còn thấy được cái run của cô Tạ Bích Loan, một số câu hỏi còn hơi kiểu non nớt :) <br/><br/>Cũng vô tình vừa đọc xong ""Hảo nữ Trung Hoa"", trong đó có nhắc tới vụ cách mạng, Đảng sắp xếp kết hôn, những người phụ nữ. Và mình lại bắt gặp bóng dáng bà Thanh, bà Xuân trong đó. Đất nước mình cũng nhiều đau thương lắm, nhưng tuỳ góc nhìn, tuỳ cách viết...<br/><br/>Và mọi thứ, cách mạng màu, nhân tố lạ.. tất cả những điều có thể ảnh hưởng tới đất nước này, thì các Cụ nhà mình đã có sẵn kịch bản trong đầu từ nhiều năm trước rồi. Phim cung đấu không có cửa đứng so kèo với các Cụ nhà mình.<br/>Đọc để yên tâm hơn.<br/>Tiếc là bác Vịnh mất sớm quá, mất một đời người để xây dựng, tích luỹ được một con người có tầm nhìn như thế, lẽ ra bác có thể sống tiếp cùng đất nước tới ít nhất 20 năm nữa. Quá đáng tiếc.",,,1,0
203112608,Giáo dục châu Âu,Romain Gary,"Gary, Romain",Cao Việt Dũng,"=""""","=""""",0,4.02,NXB Hội nhà văn & Xuất Bản Khác,Paperback,328,2023,1944,,2024/01/30,to-read,to-read (#135),to-read,,,,0,0
31674303,Người đàn bà mù chữ,Ágota Kristóf,"Kristóf, Ágota",Lan Nguyen,"=""""","=""""",3,4.14,"Zóe, Thụy Sĩ",ebook,57,2008,2004,2024/01/28,2016/08/24,,,read,"[ebook]<br/>57 trang, cũng thành một cuốn sách.<br/>Như là được tóm tắt cuộc đời tác giả ",,,1,0
13512958,Hảo nữ Trung Hoa,Xinran,"Xinran, Xinran","Hân Nhiên, Tạ Huyền","=""""","=""""",4,4.32,Nhã Nam & Nxb. Văn hóa Sài Gòn,Paperback,408,2010,2002,2024/01/27,2023/12/15,,,read,"[Ebook]<br/>Thực ra, mình thấy hơi cấn cấn vì tác giả. Kiểu phản ứng của tác giả, giống như là người ngoại cuộc, chính bản thân cô ấy cũng không nghĩ đang sống cùng một thế kỷ với một cô sinh viên. Cô ấy là một nhà báo, nhưng nói chuyện với một cô sinh viên lại ""mù tịt"". Tất nhiên bạn sinh viên ấy là một svien điển hình, nhưng đây cũng chỉ là một ví dụ trong các câu chuyện khác. <br/><br/>Có một từ trong cuốn này, mình đã biết nó ảnh hưởng tới Bố mình rất nhiều: ""Đấu tố"". <br/>Người ta bảo VN đi sau TQ một thời gian... Cũng khó nói quá...<br/><br/>“Tôi há hốc miệng ngồi nghe Kim Soái tiết lộ về thế giới của những người tháp tùng và thư ký riêng. Tôi không thể tưởng tượng nổi là tôi và cô gái này đang sống trong cùng một thế kỷ, nói gì là trong cùng một đất nước. “Chuyện này thực thế sao?” Tôi lắp bắp hỏi.<br/>Kim Soái sửng sốt trước sự mù tịt của tôi.”",,,1,0
23522488,Bức thư của người đàn bà không quen,Stefan Zweig,"Zweig, Stefan","Dương Tường, Lê Phát","=""""","=""""",3,4.22,Nxb. Trẻ,Paperback,151,2011,1922,2023/11/12,2022/12/31,,,read,"[ebook] Haiz<br/>Đúng là. Đến cuối, vẫn là một người đàn bà không quen<br/>Giữa bao nhiêu người đàn bà như thế.<br/>Giữa bao nhiêu người đàn ông như thế.<br/>Văn học, cuộc sống những năm 18xx",,,1,0
25119316,Chiến Tranh Và Hòa Bình,Leo Tolstoy,"Tolstoy, Leo","Cao Xuân Hạo, Nhữ Thành, Hoàng Thiếu Sơn, Thường Xuyên","=""""","=""""",5,4.17,NXB Văn Hóa - Thông Tin,Hardcover,1968,2010,1869,2024/01/23,2023/12/23,,,read,[Ebook] Parfait!<br/>Khi nào thì con người có thể viết được một cuốn sách khác so sánh được với Chiến tranh và Hoà bình?<br/>Khi nào thì AI viết được một cuốn sách vượt qua được Chiến tranh và Hoà bình?,,,1,0
40208539,Thằng Gù Nhà Thờ Đức Bà,Victor Hugo,"Hugo, Victor",,"=""""","=""""",0,4.21,,Unknown Binding,,,,,2024/01/24,to-read,to-read (#134),to-read,,,,0,0
12349025,Làm đĩ,Vũ Trọng Phụng,"Phụng, Vũ Trọng",,"=""""","=""""",4,3.97,Nxb. Văn Học,Paperback,220,2010,1936,2024/01/24,2024/01/23,,,read,"[ebook] “Không nghe Cave kể chuyện” :)))<br/>Ai sẽ là Vũ Trọng Phụng, Vũ Bằng, Nam Cao, Tố Hữu…. Của thế kỷ này nhỉ? <br/>Bây giờ người ta đi hát, đi rap, đi làm podcast hết rồi mà?",,,1,0
61135296,Dựa trên một câu chuyện có thật,Delphine de Vigan,"Vigan, Delphine de",Trần Văn Công,"=""6043681293""","=""9786043681291""",0,3.95,"Nhã Nam, NXB Hội Nhà Văn",Paperback,448,2022,2015,,2024/01/23,to-read,to-read (#133),to-read,,,,0,0
58723686,Con đường đau khổ,Aleksey Nikolayevich Tolstoy,"Tolstoy, Aleksey Nikolayevich",Cao Xuân Hạo,"=""""","=""""",0,4.02,NXB Văn nghệ Tp. HCM,Paperback,,,1941,,2024/01/13,to-read,to-read (#132),to-read,,,,0,0
50908574,"Thiên Tài Bên Trái, Kẻ Điên Bên Phải",Cao Minh,"Minh, Cao",Thu Hương,"=""""","=""""",1,4.00,NXB Thế Giới,Paperback,424,2019,2010,,2021/08/27,"currently-reading, cant-complete","currently-reading (#4), cant-complete (#24)",currently-reading,,,,1,0
15991212,Phương Đông lướt ngoài cửa sổ,Paul Theroux,"Theroux, Paul",Trần Xuân Thủy,"=""""","=""8936024918835""",0,3.89,Nhã Nam & NXB Thế Giới,Paperback,548,2012,1975,,2017/03/24,"currently-reading, cant-complete","currently-reading (#3), cant-complete (#23)",currently-reading,"Overrated thì phải.<br/>Đọc hành trình cứ nhạt nhoà, thực sự là hành trình trên tàu không thể đủ để hiểu về một nơi mình đã đi qua. Khác gì cách du lịch checkin ngày nay đâu.<br/>",,,1,0
61135340,Khách sạn Metropol,Eugen Ruge,"Ruge, Eugen",Hoàng Đăng Lãnh,"=""""","=""9786043475562""",0,4.06,NXB Hội nhà văn & Tao Đàn,Paperback,468,2022,2019,,2022/08/14,"currently-reading, cant-complete","currently-reading (#7), cant-complete (#22)",currently-reading,,,,1,0
56080401,夜畫帳 第一卷,Byeonduck,"Byeonduck, Byeonduck","王薇甄, 蔡慧璞","=""9864942107""","=""9789864942107""",5,4.03,平心出版,Paperback,264,2020,2020,2023/12/24,2020/03/22,,,read,,,,1,0
15757665,Sáu Người Đi Khắp Thế Gian 1,James A. Michener,"Michener, James A.",Nguyễn Thị Bạch Tuyết,"=""""","=""""",5,4.11, Nhã Nam & NXB Văn Học,Paperback,344,2012,,2023/11/06,2023/04/28,,,read,,,,1,0
17904279,Văn minh vật chất của người Việt,Phan Cẩm Thượng,"Thượng, Phan Cẩm",,"=""""","=""""",0,4.23,NXB Tri thức,Paperback,663,2011,2011,,2023/12/23,to-read,to-read (#130),to-read,,,,0,0
14744110,Chuyện Chúng Ta Bắt Đầu,Tobias Wolff,"Wolff, Tobias",Phan Việt,"=""6041012769""","=""9786041012769""",4,4.14,Nxb. Trẻ,Paperback,392,2011,2008,2023/12/07,2016/06/05,,,read,[Ebook] Cảm giác sau khi đọc xong bất cứ tập truyện ngắn nào.<br/>Chúng ta là nhân vật chính trong câu chuyện của chính mình.<br/>Câu chuyện ấy có hay ho và thú vị không?,,,1,0
13256917,Bỉ Vỏ,Nguyên Hồng,"Hồng, Nguyên",,"=""""","=""""",4,4.01,Nhà Xuất Bản Văn Học,Paperback,179,2010,1938,2023/12/08,2023/12/06,,,read,"[Ebook] Kiểu, đời là thế… <br/>Tình tiết chặt thật, phim VN lấy mấy cái này làm kịch bản vẫn rất hợp. Chỉ là muốn cho mng sống tích cực hơn thì đổi cái kết đi thôi.<br/>Mấy đội bỉ vỏ nói chuyện với nhau mà dùng từ khác, làm mình đọc hơi khó bắt.",,,1,0
11832860,Bốn mươi năm nói láo,Vũ Bằng,"Bằng, Vũ",,"=""""","=""""",4,3.91,Lao động,,394,2008,1969,2023/12/23,2023/12/09,,,read,"[Ebook] Thực sự là đọc xong, rồi tìm hiểu về con người Vũ Bằng, xong cảm thấy rất rất buồn, đầy tiếc nuối :((<br/>Bác Vũ Bằng đã yêu nước Việt Nam mình bao nhiêu, yêu Bắc Việt bao nhiêu. Vì cách mạng mà đi vào miền Nam, rồi cuối cùng không được trở về, rồi tận sau khi đã mất mới được công nhận. <br/>40 năm đầy hào sảng.<br/><br/>https://baophapluat.vn/hanh-trinh-khoi-phuc-lai-danh-tiet-cho-nha-van-nha-bao-vu-bang-post388200.html<br/>https://tienphong.vn/vi-sao-nha-van-vu-bang-sau-1975-khong-ra-bac-post1240674.tpo",,,1,0
2334991,Thương Nhớ Mười Hai,Vũ Bằng,"Bằng, Vũ",,"=""""","=""""",5,4.19,Nhà xuất bản Văn Học,Paperback,283,2006,1971,2023/12/18,2015/12/21,,,read,"[Ebook]<br/>Chắc học cách miêu tả ở đây là đủ á. Sinh động, thơ mộng, thỏa mãn.",,,1,0
1420,Hamlet,William Shakespeare,"Shakespeare, William","Harold Bloom, Rex Gibson, Israel Gollancz, Henry Norman Hudson, L.A. Sherman, Max J. Herzberg","=""0521618746""","=""9780521618748""",0,4.03,Cambridge University Press,Paperback,289,2005,1601,,2023/12/23,currently-reading,currently-reading (#11),currently-reading,,,,1,0
